file,group,selected_head,VUS-PR
068_SMD_id_12_Facility_tr_1099_1st_1199.csv,SMD,ensemble,0.44834684765714
069_SMD_id_13_Facility_tr_5925_1st_12760.csv,SMD,ensemble,0.2749750766562469
070_SMD_id_14_Facility_tr_1070_1st_1170.csv,SMD,ensemble,0.4465979215411733
071_SMD_id_15_Facility_tr_1109_1st_1209.csv,SMD,ensemble,0.3584968608955575
073_SMD_id_17_Facility_tr_5926_1st_10620.csv,SMD,ensemble,0.1034098181724518
074_SMD_id_18_Facility_tr_7174_1st_21230.csv,SMD,ensemble,0.6164794691372658
075_SMD_id_19_Facility_tr_564_1st_664.csv,SMD,ensemble,0.1402743240105672
076_SMD_id_20_Facility_tr_5925_1st_17580.csv,SMD,ensemble,0.8134207444046961
077_SMD_id_21_Facility_tr_3026_1st_3126.csv,SMD,ensemble,0.4287221961512478
078_SMD_id_22_Facility_tr_500_1st_326.csv,SMD,ensemble,0.2783459408378423
079_LTDB_id_1_Medical_tr_3618_1st_3718.csv,LTDB,time,0.7798243507489089
080_LTDB_id_2_Medical_tr_500_1st_266.csv,LTDB,time,0.1539710366320468
081_LTDB_id_3_Medical_tr_500_1st_26.csv,LTDB,time,0.4830802398564166
083_LTDB_id_5_Medical_tr_15502_1st_15602.csv,LTDB,time,0.0181764932405539
084_SVDB_id_1_Medical_tr_12973_1st_13073.csv,SVDB,fft,0.2710853047628828
085_SVDB_id_2_Medical_tr_50000_1st_54982.csv,SVDB,fft,0.3085685252742273
086_SVDB_id_3_Medical_tr_533_1st_633.csv,SVDB,fft,0.1266489150701682
087_SVDB_id_4_Medical_tr_5421_1st_5521.csv,SVDB,fft,0.6468675934627018
088_SVDB_id_5_Medical_tr_500_1st_168.csv,SVDB,fft,0.3657945460058771
089_SVDB_id_6_Medical_tr_50000_1st_83083.csv,SVDB,fft,0.1692415634934921
091_SVDB_id_8_Medical_tr_500_1st_126.csv,SVDB,fft,0.4891551024744781
092_SVDB_id_9_Medical_tr_2674_1st_2774.csv,SVDB,fft,0.3438441993525306
