filename,MAD_May_26_VUS-PR,MAD_May_26_VUS-ROC,MAD_May_26_MAD_May_26_vs_Avg_VUS-PR_Diff,MAD_May_26_MAD_May_26_vs_Max_VUS-PR_Diff,MAD_May_26_Benchmark_Avg_VUS-PR,MAD_May_26_Benchmark_Max_VUS-PR,MAD_May_26_AUC-PR,MAD_May_26_AUC-ROC,MAD_May_26_Affiliation-F,MAD_May_26_R-based-F1,MAD_May_26_Event-based-F1,MAD_May_26_PA-F1,MAD_May_26_Standard-F1,MAD_May_26_runtime,MAD_May_26_per_feature_artifacts_path
426_UCR_id_124_Sensor_tr_2827_1st_4711.csv,0.008997271531507102,0.5000834543771989,-0.3074600277733608,-0.9736135924875429,0.3164572993048679,0.98261086401905,0.008666430845419171,0.5,,0.0,0.0,0.0,0.01718376791684411,53.817659854888916,MAD/Feature_Plots/MAD_May_26/426_UCR_id_124_Sensor_tr_2827_1st_4711/MAD_May_26_per_feature_artifacts_details.json
332_UCR_id_30_Facility_tr_13750_1st_52600.csv,0.0037043844814233146,0.4999896958956078,-0.1429025916084937,-0.9697180008630513,0.14660697608991702,0.9734223853444746,0.0036363636363636364,0.499242700729927,0.023303333621658522,0.0,0.0,0.0,0.0072463046110953595,118.63366651535034,MAD/Feature_Plots/MAD_May_26/332_UCR_id_30_Facility_tr_13750_1st_52600/MAD_May_26_per_feature_artifacts_details.json
144_MSL_id_5_Sensor_tr_1525_1st_4590.csv,0.02208871253742333,0.5001567652420299,-0.11414631328616287,-0.9653353181398759,0.1362350258235862,0.9874240306772992,0.021475409836065575,0.5,,0.0,0.0,0.0,0.04204741375505712,247.02341532707214,MAD/Feature_Plots/MAD_May_26/144_MSL_id_5_Sensor_tr_1525_1st_4590/MAD_May_26_per_feature_artifacts_details.json
539_SMAP_id_9_Sensor_tr_1857_1st_4270.csv,0.03724158503019188,0.7326039030348722,-0.16877602258413812,-0.9547199217153001,0.20601760761433,0.991961506745492,0.029477744603009712,0.6706630780523611,0.9980017109244954,0.35135135135135137,0.9999999999999996,1.0,0.03402085910895605,330.32269287109375,MAD/Feature_Plots/MAD_May_26/539_SMAP_id_9_Sensor_tr_1857_1st_4270/MAD_May_26_per_feature_artifacts_details.json
526_UCR_id_224_Sensor_tr_2827_1st_4711.csv,0.008997271531507102,0.5000834543771989,-0.25627142274054127,-0.9626794883636923,0.26526869427204836,0.9716767598951994,0.008666430845419171,0.5,,0.0,0.0,0.0,0.01718376791684411,47.44852614402771,MAD/Feature_Plots/MAD_May_26/526_UCR_id_224_Sensor_tr_2827_1st_4711/MAD_May_26_per_feature_artifacts_details.json
417_UCR_id_115_Sensor_tr_2750_1st_5400.csv,0.05642900644510717,0.5463719126826426,-0.19082385922153783,-0.9228866569352472,0.247252865666645,0.9793156633803544,0.07442107438985672,0.5654252314814814,0.9269723474047921,0.31130063965884863,0.7499999999999994,0.9950248756218906,0.19779827994181642,76.11864352226257,MAD/Feature_Plots/MAD_May_26/417_UCR_id_115_Sensor_tr_2750_1st_5400/MAD_May_26_per_feature_artifacts_details.json
845_OPPORTUNITY_id_4_HumanActivity_tr_7295_1st_27516.csv,0.6344888716317155,0.9938085541048874,0.4449653184233322,-0.3394460504748713,0.18952355320838332,0.9739349221065868,0.6273764258555133,0.9937439345625954,0.8784382473117892,0.039819004524886875,0.771028037383177,0.7710280373831776,0.7710232995530891,118.48390245437622,MAD/Feature_Plots/MAD_May_26/845_OPPORTUNITY_id_4_HumanActivity_tr_7295_1st_27516/MAD_May_26_per_feature_artifacts_details.json
313_UCR_id_11_Sensor_tr_2827_1st_4711.csv,0.008997271531507102,0.5000834543771989,-0.32488203268807925,-0.9602140425067641,0.33387930421958634,0.9692113140382712,0.008666430845419171,0.5,,0.0,0.0,0.0,0.01718376791684411,48.56922006607056,MAD/Feature_Plots/MAD_May_26/313_UCR_id_11_Sensor_tr_2827_1st_4711/MAD_May_26_per_feature_artifacts_details.json
536_SMAP_id_6_Sensor_tr_2160_1st_5600.csv,0.8895675346877421,0.9980404792034815,0.29551982035324964,-0.10957654978954234,0.5940477143344924,0.9991440844772844,0.785229198298834,0.994825141256367,0.9919531237212773,0.5488923612928308,0.5733788395904432,0.617737003058104,0.7329145789426798,348.92621421813965,MAD/Feature_Plots/MAD_May_26/536_SMAP_id_6_Sensor_tr_2160_1st_5600/MAD_May_26_per_feature_artifacts_details.json
214_SMD_id_37_Facility_tr_5925_1st_17580.csv,0.03504947647043134,0.8192296663364238,-0.22259172104915964,-0.9378425250244663,0.25764119751959097,0.9728920014948976,0.08065542099115988,0.8312277620913804,0.9980399571483074,0.5277744286954791,0.9999999999999996,1.0,0.11695796314432362,85.06398272514343,MAD/Feature_Plots/MAD_May_26/214_SMD_id_37_Facility_tr_5925_1st_17580/MAD_May_26_per_feature_artifacts_details.json
179_SMD_id_2_Facility_tr_5925_1st_17580.csv,0.01519310577705566,0.5036681936573323,-0.2333929292323165,-0.9571939188380831,0.24858603500937215,0.9723870246151388,0.3831008628254987,0.6894409937888198,0.9988128525696687,0.6694214876033058,0.9999999999999996,1.0,0.5495455641064946,114.70898246765137,MAD/Feature_Plots/MAD_May_26/179_SMD_id_2_Facility_tr_5925_1st_17580/MAD_May_26_per_feature_artifacts_details.json
371_UCR_id_69_Medical_tr_1853_1st_6200.csv,0.023431037960658433,0.5001291446931133,-0.2569522327340348,-0.9477149003178621,0.2803832706946932,0.9711459382785206,0.022926500337154418,0.5,,0.0,0.0,0.0,0.044824874915692155,53.70216631889343,MAD/Feature_Plots/MAD_May_26/371_UCR_id_69_Medical_tr_1853_1st_6200/MAD_May_26_per_feature_artifacts_details.json
