filename,L2_Windowed_VUS-PR,L2_Raw_VUS-PR,L2_Windowed_VUS-ROC,L2_Windowed_AUC-PR,L2_Windowed_AUC-ROC,L2_Windowed_Affiliation-F,L2_Windowed_R-based-F1,L2_Windowed_Event-based-F1,L2_Windowed_PA-F1,L2_Windowed_Standard-F1,L2_Windowed_runtime,L2_Windowed_FP_count_ext,L2_Windowed_FN_count_ext,L2_Raw_VUS-ROC,L2_Raw_AUC-PR,L2_Raw_AUC-ROC,L2_Raw_Affiliation-F,L2_Raw_R-based-F1,L2_Raw_Event-based-F1,L2_Raw_PA-F1,L2_Raw_Standard-F1,L2_Raw_runtime,L2_Raw_FP_count_ext,L2_Raw_FN_count_ext
002_MSL_id_1_Sensor_tr_500_1st_900.csv,0.4025578985684159,0.1210948654049902,0.9858629066460496,0.0890482454708783,0.96721065278334,0.987705700196388,0.3392857142857143,0.2417582417582415,0.2716049382716049,0.2650579416660482,0.20147705078125,858,0,0.888614458862155,0.142293952706685,0.6879255106127353,0.8987126927631262,0.3709677419354839,0.7499999999999994,0.9166666666666666,0.3749957031742344,0.0043067932128906,626,34
003_MSL_id_2_Sensor_tr_883_1st_1238.csv,0.1499910181236321,0.2156706595156425,0.6812915778271607,0.1086510936633545,0.649648008742752,0.7308604597613526,0.3350727930553326,0.2984658298465826,0.3890909090909091,0.2951681021890213,0.6900198459625244,1497,134,0.8415061614530227,0.1575340717799362,0.7253102138472882,0.7298964574552355,0.1719706894096181,0.3999999999999995,0.926829268292683,0.3490404642946856,0.0050914287567138,1479,116
005_MSL_id_4_Sensor_tr_855_1st_2700.csv,0.0988100996629995,0.0689595764042508,0.8307446651027391,0.0409718261709467,0.7539351297279349,0.6679272503411717,0.0609094507439055,0.1323681489141673,0.1473029045643153,0.1390579581806608,0.634514331817627,1556,0,0.8363844423684158,0.0606551624325078,0.8020393323834383,0.9183225951038876,0.2054794520547945,0.333333333333333,0.9726027397260274,0.1336617633573773,0.0052931308746337,1629,73
006_MSL_id_5_Sensor_tr_1150_1st_1250.csv,0.10321470517514,0.1661821926242839,0.428388935215629,0.0648763928974139,0.3105929155608237,0.6713888779375169,0.4610364064524025,0.2016348773841957,0.323962516733601,0.1586231250880949,1.0521223545074463,2290,486,0.6907249576901253,0.1117639782429632,0.5277038847564951,0.7221071232530684,0.3189107263976519,0.2724392819429775,0.5511400651465798,0.2242953448584776,0.0069644451141357,2121,329
007_MSL_id_6_Sensor_tr_980_1st_3550.csv,0.1517630938371541,0.1507814632723834,0.8903862558579945,0.1420442877836801,0.889719557234454,0.6678065109658273,0.4536752436989549,0.3699136868064115,0.4755905511811024,0.3694551005186339,0.8178133964538574,1725,13,0.7976835444368082,0.1155998183906,0.742931855340776,0.7423818058108785,0.11625,0.4194373401534523,0.893491124260355,0.359644693133199,0.0087854862213134,1794,82
008_MSL_id_7_Sensor_tr_656_1st_1630.csv,0.1829218913853281,0.3205832116577459,0.7045248725753628,0.0903275554655483,0.570639928317831,0.792928093717317,0.4606239307479443,0.2027534418022526,0.4462311557788945,0.1916646215713007,0.3704020977020263,1091,132,0.8533382782878564,0.2690372220978196,0.7884307528502285,0.82643979631572,0.1166317092459512,0.4975247524752471,0.9054054054054054,0.4849176707178342,0.0073013305664062,759,105
009_MSL_id_8_Sensor_tr_714_1st_1390.csv,0.0071708487629508,0.0203175800365573,0.1874061774501538,0.0044692150427238,0.1397497270513143,0.6666272568604025,0.0111199364575059,0.0146036161335187,0.0146036161335187,0.0167796977738319,0.5565390586853027,1428,91,0.7366371558301644,0.0102545134992013,0.6507096665826825,0.6663387140933767,0.0088105726872246,0.0146137787056367,0.0146137787056367,0.0333065717672562,0.0079352855682373,1336,0
010_MSL_id_9_Sensor_tr_554_1st_1172.csv,0.033843632687104,0.0494826600775909,0.4595415199518735,0.0246745089831186,0.3965603324966939,0.6740551592555571,0.1794063478737384,0.0748925721301411,0.1129296235679214,0.074923672234953,0.392594575881958,1088,103,0.5576226794260409,0.0302155469433906,0.4570918684047176,0.7059338373337958,0.0825558382810291,0.0975609756097559,0.8625,0.060366868620526,0.0067071914672851,549,94
012_MSL_id_11_Sensor_tr_539_1st_940.csv,0.3843596015949661,0.1964114448544076,0.9614350574179767,0.3765591133906638,0.9599913275999132,0.9865025877797216,0.6294937637564196,0.9999999999999996,1.0,0.5741281501786236,0.3983254432678222,925,0,0.8228517762606095,0.1627655126656123,0.7579653585796535,0.8516282232733616,0.2937062937062937,0.6666666666666662,0.9950738916256158,0.3740410638092081,0.0067276954650878,858,45
013_MSL_id_12_Sensor_tr_554_1st_1200.csv,0.2261697157524265,0.084908879542033,0.9674699447433917,0.0762554934404973,0.9317974452554744,0.8484232270201988,0.1687718377839567,0.1992337164750955,0.3376623376623376,0.2015485752221142,0.2619948387145996,1029,0,0.7434065958157349,0.0649079341457075,0.6554253228523301,0.7516456760646609,0.1340388007054673,0.4545454545454541,0.8125,0.2325533586704868,0.006772756576538,558,60
