file,Time,AUC-PR,AUC-ROC,VUS-PR_my,VUS-ROC_my,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,VUS-PR_bench,VUS-ROC_bench,VUS-PR_Improvement,VUS-ROC_Improvement
001_Genesis_id_1_Sensor_tr_4055_1st_15538.csv,81.13513374328613,0.008289089725615,0.8262424242424242,0.0099372343846064,0.7859680478251907,0.0,0.0,0.0,0.0,0.3949216534541853,0.00994,0.78597,-2.7656153935989858e-06,-1.952174809249918e-06
002_MSL_id_1_Sensor_tr_500_1st_900.csv,44.98157453536987,0.0805516558946821,0.9633560272326792,0.102336619749555,0.9631808169803764,0.231578947368421,0.231578947368421,0.2315789473684208,0.0225409836065573,0.9865550213957414,0.10234,0.96318,-3.3802504449953474e-06,8.169803763502514e-07
003_MSL_id_2_Sensor_tr_883_1st_1238.csv,33.80975413322449,0.1435478456812012,0.6868657128154526,0.1201461960373325,0.6284635462257093,0.1118012422360248,0.5206812652068127,0.2769230769230765,0.067985429585184,0.844859089745901,0.12015,0.62846,-3.8039626675118177e-06,3.546225709305517e-06
004_MSL_id_3_Sensor_tr_530_1st_630.csv,21.468571424484253,0.4927924440036487,0.8392814319819321,0.4927755394027927,0.8391991094853412,0.0,0.0,0.0,0.0,,0.49278,0.8392,-4.460597207323058e-06,-8.905146587911972e-07
005_MSL_id_4_Sensor_tr_855_1st_2700.csv,55.37763905525208,0.1101347928053406,0.864606318904174,0.1171688655561387,0.864314205135318,0.0,0.0,0.0,0.0,0.8449153074480005,0.11717,0.86431,-1.1344438612947982e-06,4.205135317958408e-06
006_MSL_id_5_Sensor_tr_1150_1st_1250.csv,50.32962131500244,0.0530449475121098,0.2138487007845677,0.0522504037264641,0.183843199434244,0.062208398133748,0.325268817204301,0.1428571428571425,0.0583855076445997,0.3791271885954361,0.05225,0.18384,4.0372646410019586e-07,3.19943424398339e-06
007_MSL_id_6_Sensor_tr_980_1st_3550.csv,76.01289391517639,0.0383198317180949,0.5261221486387049,0.0396115809200538,0.5260448771646988,0.0,0.0,0.0,0.0,0.2685034411227814,0.03961,0.52604,1.5809200537980628e-06,4.877164698879888e-06
008_MSL_id_7_Sensor_tr_656_1st_1630.csv,24.050387620925903,0.0666933169814289,0.367787262918349,0.0687974757027605,0.3641853463950844,0.0,0.0,0.0,0.0,0.6296653238417638,0.0688,0.36419,-2.5242972395006502e-06,-4.653604915638709e-06
009_MSL_id_8_Sensor_tr_714_1st_1390.csv,72.23419165611267,0.0047797670947894,0.1948601662887377,0.0056362458511428,0.1949105568153187,0.0,0.0,0.0,0.0,,0.00564,0.19491,-3.754148857199914e-06,5.568153186863434e-07
010_MSL_id_9_Sensor_tr_554_1st_1172.csv,19.32909917831421,0.0295111469205224,0.5019836450489839,0.0297751714050014,0.5019330418589588,0.0,0.0,0.0,0.0,0.5051453431174316,0.02978,0.50193,-4.82859499860086e-06,3.0418589588299128e-06
011_MSL_id_10_Sensor_tr_1525_1st_4590.csv,107.79368901252748,0.8948840540733765,0.9963743974913644,0.8961600774484453,0.9963775946717072,0.7492447129909365,0.7751479289940828,0.7654320987654315,0.1519107542880478,0.9097485883974352,0.89616,0.99638,7.744844532364681e-08,-2.4053282928759856e-06
012_MSL_id_11_Sensor_tr_539_1st_940.csv,48.387131214141846,0.0647027754294832,0.6585820625858206,0.0666496380920472,0.6586254245862542,0.0,0.0,0.0,0.0,0.5284167332557955,0.06665,0.65863,-3.619079528005553e-07,-4.5754137458775546e-06
013_MSL_id_12_Sensor_tr_554_1st_1200.csv,19.330053567886356,0.0818616100338304,0.9356927288040426,0.0951583091110576,0.9357980067377878,0.0,0.0,0.0,0.0,0.4899314216791107,0.09516,0.9358,-1.690888942390556e-06,-1.9932622121743293e-06
014_MSL_id_13_Sensor_tr_1525_1st_4575.csv,61.82869362831116,0.7365718005177959,0.978127371448253,0.7365589507952004,0.9781661080199638,0.6509186351706037,0.8264840182648402,0.7654320987654315,0.1853635100299115,0.909871738220794,0.73656,0.97817,-1.0492047995969145e-06,-3.89198003614144e-06
015_MSL_id_14_Sensor_tr_575_1st_1250.csv,20.07625532150269,0.5645701735585374,0.8104055413025513,0.5626610172600027,0.8096330579719284,0.1757575757575757,1.0,0.9999999999999996,0.2587508013790155,0.9795487407999506,0.56266,0.80963,1.0172600026780998e-06,3.0579719284551388e-06
016_MSL_id_15_Sensor_tr_500_1st_780.csv,7.18451738357544,0.4127865529235013,0.919198243321719,0.4134061252811823,0.9146318779036005,0.2545454545454545,0.3542857142857142,0.4421052631578943,0.2244684559079818,0.6547861394913421,0.41341,0.91463,-3.874718817686862e-06,1.8779036004001881e-06
017_MSL_id_16_Sensor_tr_512_1st_1850.csv,17.311488389968872,0.4214919364128088,0.8218424290463402,0.4211417207719373,0.8217537000011831,0.528169014084507,0.9282051282051282,0.8426966292134825,0.3561061107123063,0.9582015421688416,0.42114,0.82175,1.7207719372747121e-06,3.70000118310454e-06
018_Daphnet_id_1_HumanActivity_tr_9693_1st_20732.csv,97.00661373138428,0.3425925266346369,0.931392059818676,0.3495797910884103,0.9250624403394464,0.1498637602179836,0.7115749525616698,0.4112149532710275,0.0216876287992386,0.6956301138161857,0.34958,0.92506,-2.0891158969416068e-07,2.4403394464078687e-06
019_MITDB_id_1_Medical_tr_37500_1st_103211.csv,99.7147331237793,0.1891177114335357,0.6314415517232987,0.1846457889879081,0.6314398688122805,0.1076881380431836,0.9409444837698452,0.5050847457627115,0.1665866808726527,0.8718272307652075,0.18465,0.63144,-4.2110120919147676e-06,-1.3118771946540875e-07
020_MITDB_id_2_Medical_tr_50000_1st_52315.csv,431.0679404735565,0.0023756553477229,0.6352118837467786,0.0023197367201547,0.6351869762398603,0.0045305814246161,0.2333147632311977,0.0052045684545323,0.0016059270278753,0.7127630511715196,0.00232,0.63519,-2.632798453000573e-07,-3.0237601397198333e-06
021_MITDB_id_3_Medical_tr_50000_1st_57595.csv,331.3801076412201,0.0293783979788468,0.5212298366918636,0.0224889060883966,0.5201882180093457,0.0308825033234482,0.5496723657452738,0.2225028944321646,0.0019389447391484,0.6261477727821958,0.02249,0.52019,-1.0939116034010266e-06,-1.7819906543703468e-06
022_MITDB_id_4_Medical_tr_50000_1st_54253.csv,228.6712553501129,0.0707243672068012,0.5264856698528924,0.059981189788274,0.5257744094315968,0.0721050637706781,0.7318187481829131,0.3322483862169285,0.0035147587224772,0.6376912891652462,0.05998,0.52577,1.1897882740002919e-06,4.4094315968523645e-06
