file,Time,AUC-PR,AUC-ROC,VUS-PR_my,VUS-ROC_my,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F,VUS-PR_bench,VUS-ROC_bench,VUS-PR_Improvement,VUS-ROC_Improvement
039_WSD_id_11_WebService_tr_1746_1st_1846.csv,9.265716314315796,0.1930610679931202,0.9792392325979984,0.6564106420157184,0.9905420207432628,0.3690246031650655,0.3772954924874791,0.3481207640172516,0.4844501396121666,0.889401929937985,0.65641,0.99054,6.420157183661956e-07,2.020743262831637e-06
040_WSD_id_12_WebService_tr_4559_1st_9714.csv,9.004261255264282,0.0108564323029517,0.9015449165208882,0.0217477359714436,0.9254051183286724,0.0357357983522738,0.0726817042606516,0.0341981132075471,0.1496099900205316,0.7721743751909603,0.02175,0.92541,-2.2640285563986506e-06,-4.881671327505721e-06
043_WSD_id_15_WebService_tr_4521_1st_6828.csv,8.978925228118896,0.2035463729199364,0.995980603646957,0.6116888227229701,0.9983255952096178,0.2857118367556849,0.6666666666666666,0.6666666666666662,0.3814147018030513,0.997581402077914,0.61169,0.99833,-1.177277029862367e-06,-4.404790382217527e-06
045_WSD_id_17_WebService_tr_2566_1st_2666.csv,9.005089044570923,0.383845345265989,0.9980252331321996,0.2389830545004636,0.9984552028766148,0.4999962500281247,1.0,0.9999999999999996,0.6363636363636364,0.999926910936334,0.23898,0.99846,3.054500463589571e-06,-4.797123385191782e-06
049_WSD_id_21_WebService_tr_4297_1st_7097.csv,8.5534188747406,0.6156815145818424,0.9487702529432336,0.2522379896028507,0.9022116301292408,0.5769182618745066,0.9491525423728814,0.7999999999999995,0.57015466072175,0.9567609865594328,0.25224,0.90221,-2.0103971493101724e-06,1.6301292408149592e-06
053_WSD_id_25_WebService_tr_4559_1st_9198.csv,9.021300315856934,0.2076267139858986,0.997821856571788,0.2857523469224406,0.9985496469016012,0.3561614562072092,1.0,0.9999999999999996,0.4622641509433962,0.9998312435661604,0.28575,0.99855,2.3469224406102995e-06,-3.5309839885311334e-07
054_WSD_id_26_WebService_tr_2409_1st_2509.csv,9.345808506011965,0.211557472401165,0.988183058414982,0.6461788272664896,0.996400626482764,0.2444422987842661,0.6470588235294118,0.585365853658536,0.5494633621210019,0.9929124446554114,0.64618,0.9964,-1.1727335104128045e-06,6.264827639990145e-07
058_WSD_id_30_WebService_tr_1136_1st_1236.csv,9.041867733001707,0.2250650165137883,0.9981758832565284,0.258413453260737,0.9984945630057634,0.2962937723123099,1.0,0.9999999999999996,0.4615384615384615,0.9998320347448124,0.25841,0.99849,3.453260737029673e-06,4.56300576345825e-06
060_WSD_id_32_WebService_tr_4576_1st_4766.csv,9.079946041107178,0.2352424750721063,0.9843351613017892,0.2440567075496276,0.988932389910358,0.2755073365562929,0.9032258064516128,0.8571428571428567,0.5276883656461662,0.9895403037718592,0.24406,0.98893,-3.292450372394118e-06,2.389910358058245e-06
068_WSD_id_40_WebService_tr_4549_1st_13322.csv,9.025285005569458,0.0863889059648388,0.6397625988854978,0.146754566503822,0.7887358786263932,0.2653019555006832,0.6190476190476191,0.6666666666666662,0.2312925170068027,0.8429318172246039,0.14675,0.78874,4.566503821995527e-06,-4.121373606835732e-06
070_WSD_id_42_WebService_tr_2102_1st_2202.csv,5.920950174331665,0.2459289183313306,0.9805191760101116,0.6747373262632581,0.996263865242146,0.3076873627866934,1.0,0.9999999999999996,0.6049975303445598,0.9972984478699806,0.67474,0.99626,-2.6737367418983027e-06,3.865242146017245e-06
074_WSD_id_46_WebService_tr_990_1st_1090.csv,9.036345958709717,0.253008510990899,0.9659336246286754,0.3128079622072178,0.9706680856432104,0.3386200845975483,0.4974619289340101,0.3796371115845144,0.5120124744122999,0.9486730670080328,0.31281,0.97067,-2.037792782183523e-06,-1.914356789645133e-06
089_WSD_id_61_WebService_tr_1010_1st_1110.csv,8.689178466796875,0.2613387232953891,0.9699100115201478,0.7927046640377483,0.9941974729244648,0.3447248358557617,0.4855643044619422,0.3829614604462471,0.5804597931684088,0.9435169014279002,0.7927,0.9942,4.66403774834756e-06,-2.5270755351636254e-06
094_WSD_id_66_WebService_tr_3309_1st_3914.csv,6.573962211608887,0.2440169643321677,0.9921483757872184,0.6260470501647712,0.9982178365258187,0.285709327122658,1.0,0.9999999999999996,0.5740803129924468,0.999339304950856,0.62605,0.99822,-2.9498352287493645e-06,-2.163474181249292e-06
099_WSD_id_71_WebService_tr_4559_1st_14411.csv,9.037456274032593,0.3348468738973804,0.9974664709548992,0.4819736006716204,0.9983833830627116,0.488184604168366,1.0,0.9999999999999996,0.6511627906976744,0.9988080768479836,0.48197,0.99838,3.6006716203629274e-06,3.383062711526108e-06
106_WSD_id_78_WebService_tr_3363_1st_3463.csv,9.06778359413147,0.4009860847870316,0.9918381238359688,0.7568623930478268,0.997239040364124,0.6949640187096263,0.8292682926829268,0.7999999999999995,0.7214516212993354,0.9958427065996212,0.75686,0.99724,2.393047826787509e-06,-9.59635875985576e-07
113_WSD_id_85_WebService_tr_500_1st_335.csv,9.030956506729126,0.1576132304674966,0.9304639269112168,0.5918585790355969,0.9520687879080524,0.2688733155340947,0.6022727272727273,0.545454545454545,0.4689792681548206,0.924646576539297,0.59186,0.95207,-1.420964403142655e-06,-1.212091947588867e-06
117_WSD_id_89_WebService_tr_3251_1st_3351.csv,8.179774522781372,0.4180035650623885,0.9993078034976284,0.3882048914119589,0.9987668293438682,0.4999962500281247,1.0,0.9999999999999996,0.6363636363636364,0.9999796445946216,0.3882,0.99877,4.89141195891829e-06,-3.170656131867844e-06
125_WSD_id_97_WebService_tr_2217_1st_2317.csv,9.075352907180786,0.166391636859756,0.9737241387783184,0.2723947505512558,0.978860383963746,0.2879975347411025,0.4788732394366197,0.5714285714285711,0.4548848653717267,0.9831068277972984,0.27239,0.97886,4.750551255761071e-06,3.8396374602012173e-07
130_WSD_id_102_WebService_tr_2362_1st_2462.csv,9.261067867279053,0.2851215828066036,0.9810590975825718,0.4583274408259667,0.9868346679736324,0.4122588836530483,0.8533333333333334,0.8749999999999996,0.6068873714348147,0.9844941305725112,0.45833,0.98683,-2.5591740333008595e-06,4.667973632410671e-06
